time_s,raw_uV,preproc_uV
5432.59,-612745.0980391984,3580551.659613661
5432.6,17769607.843137264,4158995.8342727325
5432.61,-3063725.490196077,3422726.2744201734
5432.62,18995098.03921569,1356690.7214174778
5432.63,-9191176.470588231,-1606158.547877273
5432.64,-4289215.686274502,-4718197.741195195
5432.65,-10416666.666666657,-7170088.15869576
5432.66,-3063725.490196077,-8371543.582967525
5432.67,-7965686.274509807,-8141574.002568976
5432.68,-3063725.490196077,-6742026.260253942
5432.69,-3063725.490196077,-4749181.026546499
5432.7,-1838235.2941176237,-2824045.30772586
5432.71,-1838235.2941176237,-1483745.6934091772
5432.72,4289215.686274531,-954144.4016696399
5432.73,1838235.294117652,-1165986.2956031293
5432.74,612745.0980392268,-1861378.5292338133
5432.75,-7965686.274509807,-2757285.918973604
5432.76,-5514705.882352928,-3668350.0509219663
5432.77,612745.0980392268,-4538210.542264237
5432.78,1838235.294117652,-5374829.5708748195
5432.79,-7965686.274509807,-6138007.55727126
5432.8,-4289215.686274502,-6656372.329631342
5432.81,-612745.0980391984,-6626853.56824392
5432.82,-15318627.450980386,-5714448.527102493
5432.83,9191176.470588261,-3705866.526992276
5432.84,-612745.0980391984,-642559.1483439197
5432.85,-3063725.490196077,3135626.134210311
5432.86,3063725.490196077,7063168.872466075
5432.87,15318627.450980416,10526236.523032626
5432.88,30024509.803921577,13062032.605089156
5432.89,15318627.450980416,14473871.826394599
5432.9,9191176.470588261,14846633.86389024
5432.91,12867647.058823535,14446000.420436112
5432.92,17769607.843137264,13544137.698157236
5432.93,7965686.274509807,12288554.320674757
5432.94,9191176.470588261,10659882.642982662
5432.95,12867647.058823535,8537480.073005173
5432.96,23897058.82352942,5864659.81988116
5432.97,4289215.686274531,2798020.179727284
5432.98,-10416666.666666657,-245170.53357044028
5432.99,-3063725.490196077,-2678943.6696687136
5433.0,-12867647.058823507,-3954237.078652773
5433.01,11642156.86274511,-3792675.413349028
5433.02,3063725.490196077,-2341230.1229358152
5433.03,-1838235.2941176237,-159258.11555853463
5433.04,1838235.294117652,1967471.4687880895
5433.05,6740196.078431382,3317239.448978687
5433.06,4289215.686274531,3510333.1567696896
5433.07,612745.0980392268,2652983.2602541703
5433.08,3063725.490196077,1283061.088713346
5433.09,1838235.294117652,118135.41265811711
5433.1,5514705.882352957,-258184.52186230556
5433.11,4289215.686274531,331051.65675577376
5433.12,612745.0980392268,1553329.7227593334
5433.13,-612745.0980391984,2716166.642140054
5433.14,612745.0980392268,3050957.5838470743
5433.15,16544117.64705884,2063489.9730649288
5433.16,-10416666.666666657,-223636.99529242486
5433.17,9191176.470588261,-3230729.393579232
5433.18,-7965686.274509807,-6022791.125866574
5433.19,-7965686.274509807,-7657230.122504607
5433.2,-9191176.470588231,-7556758.20027236
5433.21,1838235.294117652,-5740288.733140942
5433.22,-6740196.078431353,-2825743.479126716
5433.23,3063725.490196077,207885.6660296926
