time_s,raw_uV,preproc_uV
5433.37,-612745.0980391984,6793072.67654821
5433.38,6740196.078431382,5879288.191146222
5433.39,7965686.274509807,4156284.5272808317
5433.4,1838235.294117652,2045232.3345268085
5433.41,4289215.686274531,46952.183922218006
5433.42,-1838235.2941176237,-1380026.5431687818
5433.43,-7965686.274509807,-1926491.0684188963
5433.44,-1838235.2941176237,-1491683.0140993565
5433.45,612745.0980392268,-182589.66888038185
5433.46,612745.0980392268,1737937.625025946
5433.47,1838235.294117652,3930873.340668746
5433.48,10416666.666666687,6063051.179715939
5433.49,10416666.666666687,7873167.755098562
5433.5,6740196.078431382,9216030.061529964
5433.51,5514705.882352957,10069721.36532557
5433.52,12867647.058823535,10515284.03267259
5433.53,12867647.058823535,10697144.599654613
5433.54,1838235.294117652,10770956.069557453
5433.55,9191176.470588261,10850305.959400725
5433.56,20220588.235294145,10971177.562887738
5433.57,16544117.64705884,11068521.208281558
5433.58,7965686.274509807,10985192.237779653
5433.59,1838235.294117652,10523107.442176089
5433.6,7965686.274509807,9513104.423554238
5433.61,11642156.86274511,7891753.7059628805
5433.62,3063725.490196077,5758230.414146403
5433.63,-612745.0980391984,3377402.328703212
5433.64,9191176.470588261,1122640.187053177
5433.65,6740196.078431382,-628821.3997259011
5433.66,-6740196.078431353,-1613021.52853621
5433.67,-9191176.470588231,-1764562.537018759
5433.68,-4289215.686274502,-1239074.0330550321
5433.69,-612745.0980391984,-358269.3847506346
5433.7,612745.0980392268,508321.13636949484
5433.71,6740196.078431382,1078810.781874105
5433.72,7965686.274509807,1253545.0669026074
5433.73,-3063725.490196077,1129859.098813486
5433.74,-4289215.686274502,928060.9307457812
5433.75,-4289215.686274502,860071.2986819827
5433.76,3063725.490196077,1007278.8065682763
5433.77,1838235.294117652,1260984.7900852626
5433.78,4289215.686274531,1352083.8251342205
5433.79,3063725.490196077,968849.4382002777
5433.8,-1838235.2941176237,-79007.2927250769
5433.81,-5514705.882352928,-1734548.9260522453
