time_s,raw_uV,preproc_uV
5430.54,15318627.450980416,14745455.286064858
5430.55,9191176.470588261,7779994.5973037975
5430.56,612745.0980392268,-857854.303368236
5430.57,-1838235.2941176237,-2611783.2445224877
5430.58,-612745.0980391984,-2310272.655372253
5430.59,-4289215.686274502,-5151537.247674397
5430.6,-5514705.882352928,-6934720.768088204
5430.61,-5514705.882352928,-6580767.138518598
5430.62,-5514705.882352928,-6943029.567360619
5430.63,-3063725.490196077,-3876161.153637896
5430.64,-1838235.2941176237,-3637189.459805663
5430.65,-6740196.078431353,-7255633.299666117
5430.66,-3063725.490196077,-4892529.893267134
5430.67,-1838235.2941176237,-2663347.600419227
5430.68,-5514705.882352928,-6725756.853697115
5430.69,-9191176.470588231,-10752245.400913456
5430.7,-7965686.274509807,-8492551.073436588
5430.71,-3063725.490196077,-5139243.17780011
5430.72,-7965686.274509807,-8144405.362011213
5430.73,-4289215.686274502,-6595071.61484121
5430.74,-612745.0980391984,-531447.7544578078
5430.75,-612745.0980391984,-3205529.2101320047
5430.76,-5514705.882352928,-5236141.5215970725
5430.77,3063725.490196077,606667.137332376
5430.78,6740196.078431382,6335251.202715902
5430.79,5514705.882352957,4378569.877675233
5430.8,3063725.490196077,862508.8993917514
5430.81,7965686.274509807,8758380.92651397
5430.82,12867647.058823535,9081009.486744627
5430.83,-4289215.686274502,-2616089.080797627
5430.84,612745.0980392268,-3183788.850279575
5430.85,-4289215.686274502,-3277429.24635783
5430.86,612745.0980392268,-2163901.6371338232
5430.87,1838235.294117652,1833885.2181002414
5430.88,-6740196.078431353,-8691046.192137448
5430.89,-7965686.274509807,-8618554.473208193
5430.9,3063725.490196077,1829561.8148805404
5430.91,-1838235.2941176237,-3489824.9235957414
5430.92,-5514705.882352928,-5367581.717899977
5430.93,-612745.0980391984,-3859141.591269108
5430.94,-9191176.470588231,-7549822.45851085
5430.95,612745.0980392268,-3615202.360910178
5430.96,-1838235.2941176237,38134.60414659886
5430.97,4289215.686274531,606742.4826144446
5430.98,4289215.686274531,5081371.044685202
5430.99,11642156.86274511,9268516.63577802
5431.0,7965686.274509807,7517550.5278876405
5431.01,1838235.294117652,501169.9139288224
5431.02,4289215.686274531,3032063.2365446757
5431.03,11642156.86274511,11001056.030508189
5431.04,7965686.274509807,6034634.343747566
5431.05,612745.0980392268,629521.3642163044
5431.06,5514705.882352957,3072732.670115638
5431.07,4289215.686274531,4593846.649726858
5431.08,9191176.470588261,6746538.133590649
5431.09,7965686.274509807,8044079.108126656
5431.1,9191176.470588261,7078913.62652675
5431.11,4289215.686274531,4144707.52792677
5431.12,612745.0980392268,-1495366.3447262794
5431.13,-1838235.2941176237,-1674038.841723922
5431.14,4289215.686274531,1634001.554316602
5431.15,612745.0980392268,1457465.7667825758
5431.16,7965686.274509807,4694044.157670956
5431.17,6740196.078431382,7982462.930752683
5431.18,5514705.882352957,2225560.6974796313
5431.19,-3063725.490196077,-2240505.760377486
5431.2,612745.0980392268,-1776153.7213042206
5431.21,-4289215.686274502,-4707986.444326782
5431.22,-5514705.882352928,-6488659.153739359
5431.23,-3063725.490196077,-4775456.063083917
5431.24,-3063725.490196077,-3103601.038180994
5431.25,-612745.0980391984,-2738397.2282935833
5431.26,-4289215.686274502,-4440637.17511562
5431.27,-1838235.2941176237,-3434852.447299335
5431.28,-1838235.2941176237,-2677318.106123144
5431.29,-1838235.2941176237,-2795653.712015426
5431.3,1838235.294117652,566594.8366386999
5431.31,-1838235.2941176237,-2593733.2159949644
5431.32,-5514705.882352928,-6787072.10719795
5431.33,-1838235.2941176237,-2674867.1448102845
5431.34,-612745.0980391984,-1762864.3362099847
5431.35,-612745.0980391984,-1576573.5223669312
5431.36,-612745.0980391984,-1612157.8567091096
5431.37,-6740196.078431353,-7836772.773890218
5431.38,-3063725.490196077,-3973365.0572777027
5431.39,6740196.078431382,5687857.240867294
5431.4,5514705.882352957,4393886.349572763
5431.41,3063725.490196077,2354450.9515113155
5431.42,612745.0980392268,-831889.6547987176
5431.43,-5514705.882352928,-6069478.192353109
5431.44,-1838235.2941176237,-3100894.430176046
5431.45,1838235.294117652,767289.1300070131
5431.46,3063725.490196077,2505304.2790259253
5431.47,3063725.490196077,1357127.8004273823
5431.48,-4289215.686274502,-4560014.7612076765
5431.49,-1838235.2941176237,-3267443.5835154974
5431.5,5514705.882352957,4436727.804331416
5431.51,6740196.078431382,6443514.525709316
5431.52,5514705.882352957,3272538.364588644
5431.53,3063725.490196077,3611330.0282954504
5431.54,6740196.078431382,4252164.152062015
5431.55,-1838235.2941176237,-1658488.385523187
5431.56,612745.0980392268,-965560.6858016057
5431.57,10416666.666666687,9380622.132761108
5431.58,14093137.25490196,13751329.864990104
5431.59,16544117.64705884,14513592.655226763
5431.6,17769607.843137264,18033292.201786827
5431.61,17769607.843137264,15593517.463090867
5431.62,9191176.470588261,9182304.551655749
5431.63,10416666.666666687,8854759.47873578
5431.64,5514705.882352957,4733754.9848124245
5431.65,-6740196.078431353,-7498563.588733885
5431.66,-9191176.470588231,-10573634.064557215
5431.67,-4289215.686274502,-4764927.536947629
5431.68,-3063725.490196077,-4304129.086485989
5431.69,-9191176.470588231,-10225929.02345579
5431.7,-23897058.823529392,-24253232.852128737
5431.71,-33700980.39215685,-35673400.76651314
5431.72,-20220588.235294115,-19789877.355819494
5431.73,1838235.294117652,-569297.1436697621
5431.74,-9191176.470588231,-8790276.838605668
5431.75,-12867647.058823507,-14874355.409629721
5431.76,-7965686.274509807,-8128899.496886687
5431.77,-5514705.882352928,-7006734.946653448
5431.78,-5514705.882352928,-5938302.102033865
5431.79,-4289215.686274502,-5815342.537847722
5431.8,-7965686.274509807,-8110060.3886514865
5431.81,-1838235.2941176237,-3709543.1867593047
5431.82,3063725.490196077,3139991.3677935116
5431.83,7965686.274509807,6115663.673996165
5431.84,5514705.882352957,5271261.633959763
5431.85,5514705.882352957,4198042.42104957
5431.86,6740196.078431382,5886385.594827532
5431.87,6740196.078431382,5959078.857756494
5431.88,3063725.490196077,1885348.5994804704
5431.89,-1838235.2941176237,-2536170.5927764373
5431.9,-4289215.686274502,-5329128.630955217
5431.91,-4289215.686274502,-5278408.675839016
5431.92,-3063725.490196077,-3752649.276936563
5431.93,-6740196.078431353,-7998002.987360515
5431.94,-12867647.058823507,-13378740.332386838
5431.95,-10416666.666666657,-11751154.650303777
5431.96,-9191176.470588231,-9668774.620959098
5431.97,-4289215.686274502,-5652248.777282818
5431.98,612745.0980392268,207480.6611732365
5431.99,612745.0980392268,-891267.9735429956
5432.0,1838235.294117652,1595377.0152582345
5432.01,7965686.274509807,6329376.78348517
5432.02,612745.0980392268,423967.5853642906
5432.03,3063725.490196077,1503631.9603952463
5432.04,10416666.666666687,10002526.717869349
5432.05,6740196.078431382,5549582.739381692
5432.06,5514705.882352957,4570746.709251052
5432.07,14093137.25490196,13620849.82791755
5432.08,12867647.058823535,11025490.654742451
5432.09,3063725.490196077,3603228.785566786
5432.1,7965686.274509807,5098290.782568026
5432.11,6740196.078431382,8157865.839011993
5432.12,10416666.666666687,6983414.546408248
5432.13,3063725.490196077,4631174.690620757
5432.14,10416666.666666687,7260538.723797392
5432.15,12867647.058823535,13836808.42164465
5432.16,17769607.843137264,15320695.687052414
5432.17,9191176.470588261,9525880.980539065
5432.18,7965686.274509807,5971353.527046461
5432.19,7965686.274509807,8081541.062289635
5432.2,9191176.470588261,7261161.090476575
5432.21,5514705.882352957,5636925.184003178
5432.22,6740196.078431382,4795833.302549703
5432.23,-1838235.2941176237,-1698860.2120319628
5432.24,612745.0980392268,-1352562.9968508238
5432.25,9191176.470588261,9406177.538087625
5432.26,14093137.25490196,12006856.903805112
5432.27,5514705.882352957,5801766.65182701
5432.28,612745.0980392268,-1390128.1122712467
5432.29,-5514705.882352928,-5520693.096002529
5432.3,-612745.0980391984,-2066550.6944680212
5432.31,4289215.686274531,3573734.6858448493
5432.32,9191176.470588261,8455196.575599987
5432.33,9191176.470588261,7838530.323534522
5432.34,-1838235.2941176237,-2092777.6262057663
5432.35,-4289215.686274502,-5954408.048708317
5432.36,-3063725.490196077,-3071206.627922037
5432.37,-612745.0980391984,-2545074.504494325
5432.38,612745.0980392268,921749.791449082
5432.39,1838235.294117652,-435187.96196283784
5432.4,-7965686.274509807,-7362552.084905017
5432.41,-4289215.686274502,-6713486.685139421
5432.42,-5514705.882352928,-4942493.693890025
5432.43,-1838235.2941176237,-4055937.9010462165
5432.44,-1838235.2941176237,-1598726.6829496298
5432.45,-6740196.078431353,-8566190.062946675
5432.46,-15318627.450980386,-15416152.55151355
5432.47,-5514705.882352928,-7101239.064962657
5432.48,3063725.490196077,2869331.2771772263
5432.49,4289215.686274531,2556617.983485402
5432.5,-5514705.882352928,-5365162.790614435
5432.51,-9191176.470588231,-11397648.006173354
5432.52,-7965686.274509807,-7304201.092685355
5432.53,-3063725.490196077,-5638450.924608971
5432.54,-11642156.862745082,-10939253.254711779
5432.55,-7965686.274509807,-10195145.294474602
5432.56,-5514705.882352928,-5476455.611693743
5432.57,1838235.294117652,416886.4147321161
5432.58,4289215.686274531,3567959.0368555053
5432.59,1838235.294117652,922911.0863626004
5432.6,5514705.882352957,4550304.020761457
5432.61,10416666.666666687,9586727.887740182
5432.62,10416666.666666687,9311689.78418566
5432.63,11642156.86274511,11150007.30466664
5432.64,15318627.450980416,13625354.05529843
5432.65,17769607.843137264,17928466.064176526
5432.66,20220588.235294145,18067176.842364963
5432.67,6740196.078431382,6873761.913951122
5432.68,-612745.0980391984,-2068861.3859503686
5432.69,1838235.294117652,678709.9005022811
5432.7,6740196.078431382,6866079.711077889
5432.71,4289215.686274531,1649424.7066815037
5432.72,-7965686.274509807,-6847633.1268987525
5432.73,1838235.294117652,-1055696.9104775782
5432.74,6740196.078431382,7348142.602814134
5432.75,10416666.666666687,8553277.113473453
5432.76,4289215.686274531,3651446.664964366
5432.77,-4289215.686274502,-4982914.486456149
5432.78,-3063725.490196077,-4558030.073653164
5432.79,1838235.294117652,1660800.8307342904
5432.8,3063725.490196077,1317543.4335319279
5432.81,-3063725.490196077,-3133948.4609373068
5432.82,-4289215.686274502,-6083645.376289314
5432.83,-4289215.686274502,-4323275.181080192
5432.84,3063725.490196077,1264360.4717470661
5432.85,6740196.078431382,6643523.2468209565
5432.86,3063725.490196077,1377881.849347313
5432.87,-17769607.84313724,-17981567.12450933
5432.88,-23897058.823529392,-25535961.584314015
5432.89,-11642156.862745082,-11731449.696197867
5432.9,-1838235.2941176237,-3804973.4891522466
5432.91,-7965686.274509807,-7602765.867299062
5432.92,-7965686.274509807,-10468344.71175745
5432.93,-12867647.058823507,-11995105.380794294
5432.94,-6740196.078431353,-9638840.307496125
5432.95,-5514705.882352928,-4405192.367871349
5432.96,1838235.294117652,-1112052.6915339774
5432.97,1838235.294117652,2731493.1017000177
5432.98,5514705.882352957,3067606.166415148
5432.99,612745.0980392268,670277.219223014
5433.0,3063725.490196077,1752993.6239513939
5433.01,1838235.294117652,587225.3649606057
5433.02,-612745.0980391984,-732089.131434996
5433.03,4289215.686274531,2224747.437388634
5433.04,4289215.686274531,4361897.811214728
5433.05,5514705.882352957,3916525.727033563
5433.06,3063725.490196077,2170284.254574103
5433.07,3063725.490196077,2557560.816412637
5433.08,1838235.294117652,78171.55304052448
5433.09,-4289215.686274502,-4429857.985198987
5433.1,-1838235.2941176237,-3403512.630142348
5433.11,-6740196.078431353,-7427073.627493986
5433.12,-7965686.274509807,-8964569.813008761
5433.13,612745.0980392268,-385646.0700859916
5433.14,3063725.490196077,1965842.0556164398
5433.15,4289215.686274531,3693333.759827474
5433.16,5514705.882352957,3947384.528525036
5433.17,612745.0980392268,306171.3605867267
5433.18,7965686.274509807,6419490.041842616
5433.19,3063725.490196077,2423525.164407625
5433.2,-12867647.058823507,-13942908.874176357
5433.21,-15318627.450980386,-16315781.428236747
5433.22,-15318627.450980386,-16256600.355735075
5433.23,-18995098.03921569,-19904205.323691826
5433.24,-12867647.058823507,-13964694.868922282
5433.25,-5514705.882352928,-6384309.590524305
5433.26,-5514705.882352928,-6443489.339526323
5433.27,-6740196.078431353,-8013822.174949778
5433.28,-3063725.490196077,-3501413.716741764
5433.29,1838235.294117652,153211.94627102662
5433.3,-1838235.2941176237,-2129893.8175108433
5433.31,-612745.0980391984,-2144773.4276180035
5433.32,-3063725.490196077,-3776167.081084744
5433.33,-4289215.686274502,-5300511.380641258
5433.34,6740196.078431382,5560391.353168175
5433.35,11642156.86274511,10918699.937230803
5433.36,-1838235.2941176237,-3150085.3253459926
5433.37,-9191176.470588231,-9931744.103967477
5433.38,1838235.294117652,654886.5912118494
5433.39,5514705.882352957,4590145.916687228
5433.4,1838235.294117652,823033.5153066784
5433.41,7965686.274509807,6820982.864806449
5433.42,15318627.450980416,14519410.263598483
5433.43,14093137.25490196,12776284.780605797
5433.44,10416666.666666687,9643321.04604402
5433.45,9191176.470588261,8092001.422574043
5433.46,9191176.470588261,7908173.210464514
5433.47,10416666.666666687,10027543.558008036
5433.48,14093137.25490196,12063880.956068857
5433.49,14093137.25490196,14253120.959320018
5433.5,7965686.274509807,5804840.91235543
5433.51,-5514705.882352928,-5740219.089808862
5433.52,5514705.882352957,4225932.694835504
5433.53,10416666.666666687,9020078.623763675
5433.54,-10416666.666666657,-10510820.758252526
5433.55,-15318627.450980386,-17639943.673195757
5433.56,-4289215.686274502,-3887302.126880055
5433.57,7965686.274509807,5602208.118701206
5433.58,-612745.0980391984,-608250.7913329654
5433.59,-12867647.058823507,-14548048.772087231
5433.6,-12867647.058823507,-13607082.827723589
5433.61,1838235.294117652,783044.1991249644
5433.62,3063725.490196077,1939321.3197287675
5433.63,-5514705.882352928,-6518486.040916122
5433.64,-11642156.862745082,-12518148.360101527
5433.65,-20220588.235294115,-21619304.86497247
5433.66,-18995098.03921569,-19524005.752219815
5433.67,-3063725.490196077,-4532611.977721551
5433.68,612745.0980392268,-336480.56280135916
5433.69,-1838235.2941176237,-2402040.2623849045
5433.7,4289215.686274531,2054258.850288699
5433.71,5514705.882352957,6299756.117768898
5433.72,6740196.078431382,3390586.9022558453
5433.73,612745.0980392268,2014964.732558871
5433.74,10416666.666666687,7024247.622636334
5433.75,3063725.490196077,3981074.4613280706
5433.76,1838235.294117652,-790407.0771566092
5433.77,4289215.686274531,4465378.799457082
5433.78,6740196.078431382,4639510.628372152
5433.79,612745.0980392268,539259.9062399981
5433.8,4289215.686274531,2205482.5811228016
5433.81,3063725.490196077,3050628.9848373225
5433.82,6740196.078431382,4685995.054899869
5433.83,11642156.86274511,11357037.85772586
5433.84,14093137.25490196,12503680.530082764
5433.85,7965686.274509807,7046158.756906409
5433.86,7965686.274509807,7020381.410900523
5433.87,9191176.470588261,7762351.386303355
5433.88,5514705.882352957,4897193.606081172
5433.89,7965686.274509807,6383108.641878779
5433.9,6740196.078431382,6170792.692374433
5433.91,6740196.078431382,5119372.895248084
5433.92,10416666.666666687,9931221.675449446
5433.93,9191176.470588261,7425978.924254234
5433.94,1838235.294117652,1481551.3349895917
5433.95,9191176.470588261,7390282.215382448
5433.96,17769607.843137264,17293830.109884206
5433.97,23897058.82352942,22311857.889750477
5433.98,22671568.627450995,21974552.748955753
5433.99,20220588.235294145,18672156.79732607
5434.0,14093137.25490196,13706711.143736979
5434.01,6740196.078431382,4496204.837800931
5434.02,-6740196.078431353,-6063946.847641834
5434.03,-10416666.666666657,-13816828.681680169
5434.04,-17769607.84313724,-16106921.664363498
5434.05,-9191176.470588231,-13118690.276230179
5434.06,-10416666.666666657,-8893214.670386413
5434.07,-4289215.686274502,-7432558.547328275
5434.08,-10416666.666666657,-10169684.761135137
5434.09,-7965686.274509807,-9618968.672108434
5434.1,-6740196.078431353,-7893600.257885074
5434.11,-12867647.058823507,-13419127.530799946
5434.12,-16544117.647058811,-18416254.488164816
5434.13,-20220588.235294115,-20349475.04917124
5434.14,-17769607.84313724,-19908687.39555934
5434.15,-15318627.450980386,-15210937.675874315
5434.16,-10416666.666666657,-12793003.318303185
5434.17,-11642156.862745082,-11383193.555519544
5434.18,-5514705.882352928,-7803314.403846624
5434.19,612745.0980392268,408915.163387358
5434.2,12867647.058823535,11404803.823474154
5434.21,12867647.058823535,11544870.5312163
5434.22,5514705.882352957,5158095.891254334
5434.23,612745.0980392268,-1535169.2380871933
5434.24,-11642156.862745082,-11640189.105966402
5434.25,-11642156.862745082,-13602061.889449922
5434.26,-7965686.274509807,-8534751.272087697
5434.27,-4289215.686274502,-5559153.106427604
5434.28,-612745.0980391984,-1718657.7650100095
5434.29,1838235.294117652,697159.6020856987
5434.3,1838235.294117652,1066311.2092834136
5434.31,4289215.686274531,2460636.1175628435
5434.32,3063725.490196077,3065305.928200363
5434.33,5514705.882352957,3135461.580867922
5434.34,4289215.686274531,4356399.561795958
5434.35,4289215.686274531,2460325.2669304954
5434.36,4289215.686274531,3269677.747598253
5434.37,14093137.25490196,13637405.858302934
5434.38,15318627.450980416,12959568.289116696
5434.39,1838235.294117652,2354124.963684378
5434.4,6740196.078431382,4023299.9495535963
5434.41,5514705.882352957,5768479.466811719
5434.42,5514705.882352957,3550335.8472002624
5434.43,6740196.078431382,6011062.977610738
5434.44,4289215.686274531,3198734.983319338
5434.45,-1838235.2941176237,-3095073.9393298305
5434.46,-6740196.078431353,-7772493.706033069
5434.47,-14093137.25490196,-14932518.877959164
5434.48,-14093137.25490196,-15822581.412313562
5434.49,-7965686.274509807,-8008488.673230098
5434.5,-4289215.686274502,-6714662.064038842
5434.51,-7965686.274509807,-7552772.3227605885
5434.52,3063725.490196077,457558.37173121795
5434.53,3063725.490196077,3397638.369389341
5434.54,1838235.294117652,-513184.1405577895
5434.55,612745.0980392268,591526.2269283575
5434.56,3063725.490196077,1104104.8989053874
5434.57,-612745.0980391984,-1004689.2508771754
5434.58,1838235.294117652,236832.69984585463
5434.59,5514705.882352957,4781865.848078384
5434.6,11642156.86274511,10358246.4109133
5434.61,11642156.86274511,10588450.978324773
5434.62,5514705.882352957,4566100.348899431
5434.63,612745.0980392268,-761181.0359112392
5434.64,-5514705.882352928,-6141531.96031931
5434.65,-6740196.078431353,-8374802.946238647
5434.66,-1838235.2941176237,-2298422.0664897803
5434.67,1838235.294117652,143671.69587485984
5434.68,-1838235.2941176237,-2389154.353758664
5434.69,1838235.294117652,398039.730859443
5434.7,612745.0980392268,-318903.0338168548
5434.71,-4289215.686274502,-5250982.018387464
5434.72,-1838235.2941176237,-3272878.879389193
5434.73,-4289215.686274502,-4780254.274579498
5434.74,-10416666.666666657,-12222153.736288127
5434.75,-7965686.274509807,-8223157.994372164
5434.76,3063725.490196077,1207631.4595166782
5434.77,612745.0980392268,183805.98353753364
5434.78,-1838235.2941176237,-3301160.964102994
5434.79,612745.0980392268,-387768.607616267
5434.8,3063725.490196077,2278987.840093282
5434.81,5514705.882352957,3865769.743365698
5434.82,11642156.86274511,11342219.655178985
5434.83,17769607.843137264,15859008.779930077
5434.84,10416666.666666687,10130054.671520693
5434.85,9191176.470588261,7424933.85256909
5434.86,7965686.274509807,7534509.538203436
5434.87,7965686.274509807,6255219.857222335
5434.88,12867647.058823535,12496158.113883188
5434.89,17769607.843137264,15978463.81713243
5434.9,9191176.470588261,8758995.241495216
5434.91,4289215.686274531,2866781.9406970814
5434.92,3063725.490196077,1935143.8756704917
5434.93,1838235.294117652,1362413.3508486177
5434.94,1838235.294117652,-280634.28490818996
5434.95,4289215.686274531,4606304.616826951
5434.96,12867647.058823535,10315147.072179047
5434.97,3063725.490196077,3419921.110908769
5434.98,4289215.686274531,2003815.8370831262
5434.99,10416666.666666687,10404596.050259864
5435.0,11642156.86274511,9664010.070834232
5435.01,9191176.470588261,9019599.505014824
5435.02,14093137.25490196,12123033.773590224
5435.03,9191176.470588261,9089818.65398335
5435.04,9191176.470588261,7222372.544923771
5435.05,6740196.078431382,6511603.655950012
5435.06,4289215.686274531,2629437.6303786333
5435.07,3063725.490196077,2385678.6104084975
5435.08,5514705.882352957,4427081.189294012
5435.09,6740196.078431382,5463690.483463064
5435.1,6740196.078431382,6214627.34700713
5435.11,5514705.882352957,3787221.708172436
5435.12,1838235.294117652,1578089.5572381958
5435.13,612745.0980392268,-1120846.7162306223
5435.14,-7965686.274509807,-8484710.510070838
5435.15,-9191176.470588231,-10400736.632525342
5435.16,-4289215.686274502,-5450369.996270372
5435.17,-1838235.2941176237,-2471597.681069809
5435.18,612745.0980392268,-854880.4090752198
5435.19,-5514705.882352928,-6246729.46218561
5435.2,-20220588.235294115,-21115412.032868378
5435.21,-20220588.235294115,-21872708.188459005
5435.22,-3063725.490196077,-2835369.575764314
5435.23,6740196.078431382,3989272.320583826
5435.24,-1838235.2941176237,-759277.354455167
5435.25,10416666.666666687,7182512.260064422
5435.26,11642156.86274511,12817089.613742383
5435.27,12867647.058823535,9866324.17463919
5435.28,14093137.25490196,14805124.835246813
5435.29,18995098.03921569,16611118.14220493
5435.3,9191176.470588261,9185612.347680513
5435.31,9191176.470588261,7626727.770667731
5435.32,11642156.86274511,10735079.574314188
5435.33,7965686.274509807,7372751.436524552
5435.34,1838235.294117652,-12756.345877838803
5435.35,-612745.0980391984,-422019.97780608915
5435.36,7965686.274509807,5685968.189231157
5435.37,6740196.078431382,6912433.625668971
5435.38,612745.0980392268,-1211800.2375775764
5435.39,-5514705.882352928,-6049669.916110808
5435.4,4289215.686274531,3137157.361924268
5435.41,9191176.470588261,8292383.082786526
5435.42,5514705.882352957,4224758.040481363
5435.43,9191176.470588261,8954761.789925516
5435.44,14093137.25490196,11824013.581054503
5435.45,7965686.274509807,8706405.050183928
5435.46,15318627.450980416,12403100.036583738
5435.47,12867647.058823535,13752807.953523075
5435.48,11642156.86274511,9083346.71039647
5435.49,5514705.882352957,5769947.354245196
5435.5,10416666.666666687,8492120.467873143
5435.51,12867647.058823535,12706810.038468732
5435.52,11642156.86274511,9875344.132579695
5435.53,10416666.666666687,10244927.657029696
5435.54,15318627.450980416,13677505.885009196
5435.55,12867647.058823535,12197418.11086384
5435.56,12867647.058823535,12188283.352420783
5435.57,11642156.86274511,9632775.553139037
5435.58,4289215.686274531,5075592.014841656
5435.59,6740196.078431382,3477186.8107629763
5435.6,-1838235.2941176237,-227458.12959942978
5435.61,1838235.294117652,-1676928.024442967
5435.62,-3063725.490196077,-1733864.4662677122
5435.63,-3063725.490196077,-5884153.733891713
5435.64,-9191176.470588231,-8783843.956030173
5435.65,-6740196.078431353,-8520925.476246452
5435.66,-3063725.490196077,-3693968.339741075
5435.67,612745.0980392268,-197427.51801308512
5435.68,-4289215.686274502,-5743895.9341278225
5435.69,-3063725.490196077,-3323856.914755525
5435.7,12867647.058823535,11224222.290656762
5435.71,17769607.843137264,17252118.246674743
5435.72,16544117.64705884,15535259.205937922
5435.73,12867647.058823535,11455679.350519512
5435.74,-612745.0980391984,-663066.5198574964
5435.75,-9191176.470588231,-11352080.352326639
5435.76,-7965686.274509807,-7554175.240565451
5435.77,5514705.882352957,3225491.24950647
5435.78,4289215.686274531,4583039.546530556
5435.79,-612745.0980391984,-2728950.4777390086
5435.8,-9191176.470588231,-8963351.728052465
5435.81,-7965686.274509807,-10152933.545964953
5435.82,-7965686.274509807,-7586599.749009242
5435.83,-5514705.882352928,-7765639.329762837
5435.84,-4289215.686274502,-4148960.532408794
5435.85,5514705.882352957,3932742.3946507433
5435.86,-612745.0980391984,-1556957.50293296
5435.87,-14093137.25490196,-14327940.629721005
5435.88,-16544117.647058811,-18756632.14615848
5435.89,-18995098.03921569,-18338811.956988044
5435.9,-18995098.03921569,-21440961.052062087
5435.91,-27573529.411764696,-27354966.414065585
5435.92,-23897058.823529392,-25386152.484443855
5435.93,-16544117.647058811,-17489533.481802616
5435.94,-10416666.666666657,-10970725.905033983
5435.95,-5514705.882352928,-6920580.515056587
5435.96,-6740196.078431353,-7428455.135507549
5435.97,-5514705.882352928,-6312088.62470103
5435.98,-1838235.2941176237,-3311359.2366953604
5435.99,-3063725.490196077,-3231046.450679373
5436.0,-4289215.686274502,-5996954.698594573
5436.01,-11642156.862745082,-12020327.53181539
5436.02,-11642156.862745082,-12759198.973537564
5436.03,-6740196.078431353,-7886240.257342187
5436.04,-1838235.2941176237,-2208509.7776633953
5436.05,7965686.274509807,6231456.871326869
5436.06,6740196.078431382,6746038.115458883
5436.07,5514705.882352957,3537927.3407519846
5436.08,10416666.666666687,10545486.640175408
5436.09,14093137.25490196,12065150.37696099
5436.1,612745.0980392268,694612.0393315654
5436.11,-7965686.274509807,-9788953.708941907
5436.12,-14093137.25490196,-14365055.315898249
5436.13,-10416666.666666657,-11686229.889778294
5436.14,-6740196.078431353,-7702537.213001874
5436.15,-10416666.666666657,-10929120.506567804
5436.16,-12867647.058823507,-14567377.838089531
5436.17,-12867647.058823507,-12712943.540636208
5436.18,-1838235.2941176237,-4082820.5121679553
5436.19,6740196.078431382,7226551.198827437
5436.2,6740196.078431382,4378879.743105282
5436.21,-6740196.078431353,-6390497.50600176
5436.22,-612745.0980391984,-2575348.247033456
5436.23,6740196.078431382,6479406.36522422
5436.24,6740196.078431382,5510758.338247069
5436.25,612745.0980392268,-363103.4679869647
5436.26,-5514705.882352928,-6140254.482108275
5436.27,-6740196.078431353,-8105172.267586742
5436.28,-5514705.882352928,-6020389.027607387
5436.29,-3063725.490196077,-4267455.449613277
5436.3,612745.0980392268,-345385.5357659026
