time_s,raw_uV,preproc_uV
5430.89,-6740196.078431353,-8267854.897023319
5430.9,-4289215.686274502,-6419319.521987326
5430.91,-612745.0980391984,-2772362.704142053
5430.92,-6740196.078431353,-7853087.786827684
5430.93,-5514705.882352928,-8876761.641013226
5430.94,-3063725.490196077,-2947834.9924741746
5430.95,-7965686.274509807,-12182687.786037037
5430.96,-23897058.823529392,-23415467.2400543
5430.97,-6740196.078431353,-10660288.9457525
5430.98,-612745.0980391984,-909493.9693722401
5430.99,-1838235.2941176237,-4659695.061746699
5431.0,-1838235.2941176237,-3263380.6241357075
5431.01,-4289215.686274502,-6026281.277570261
5431.02,-6740196.078431353,-9052398.343524091
5431.03,-1838235.2941176237,-2796262.20012475
5431.04,1838235.294117652,-1103519.390696503
5431.05,612745.0980392268,180657.85341222186
5431.06,10416666.666666687,7183175.458022346
5431.07,9191176.470588261,8813000.701285692
5431.08,9191176.470588261,6216395.030781023
5431.09,9191176.470588261,8407394.669987809
5431.1,16544117.64705884,14057478.37386826
5431.11,12867647.058823535,11767432.848848706
5431.12,9191176.470588261,6843286.030771927
5431.13,15318627.450980416,14357520.917897254
5431.14,20220588.235294145,17653591.47722586
5431.15,11642156.86274511,10916125.37433844
5431.16,15318627.450980416,12680933.202611296
5431.17,12867647.058823535,12144198.846843917
5431.18,9191176.470588261,6671729.807935939
5431.19,11642156.86274511,10848550.382792119
5431.2,15318627.450980416,12874556.751342975
5431.21,10416666.666666687,9586355.192273472
5431.22,12867647.058823535,10608081.261459135
5431.23,12867647.058823535,11723947.667024484
5431.24,10416666.666666687,8716513.942802576
5431.25,1838235.294117652,56642.48746024381
5431.26,-4289215.686274502,-5293036.63773527
5431.27,1838235.294117652,-410692.6053063411
5431.28,612745.0980392268,-161168.20579972037
5431.29,-3063725.490196077,-5177681.210832935
5431.3,-612745.0980391984,-1729484.509488902
5431.31,3063725.490196077,1475133.7839288681
5431.32,-3063725.490196077,-4635003.319390537
5431.33,-6740196.078431353,-7975371.726526609
5431.34,-612745.0980391984,-2248942.8073614375
5431.35,4289215.686274531,2916779.463569838
5431.36,-612745.0980391984,-1901892.7935649205
5431.37,-10416666.666666657,-12131273.98678277
5431.38,-11642156.862745082,-12621227.751836589
5431.39,-5514705.882352928,-7294360.599665136
5431.4,-5514705.882352928,-6597688.292444581
5431.41,-1838235.2941176237,-3307527.032608591
5431.42,-1838235.2941176237,-3211121.7112409663
5431.43,-9191176.470588231,-10454306.965948986
5431.44,-9191176.470588231,-10463120.943287382
5431.45,-4289215.686274502,-5910674.84798692
5431.46,-4289215.686274502,-4924619.819767006
5431.47,-4289215.686274502,-6593545.202283536
5431.48,-10416666.666666657,-10427935.047448112
5431.49,-4289215.686274502,-6861901.29875798
5431.5,4289215.686274531,4191415.1001213253
5431.51,5514705.882352957,3443505.311667861
5431.52,-3063725.490196077,-3884998.881416121
5431.53,3063725.490196077,1813910.871148953
5431.54,6740196.078431382,5355902.310696847
5431.55,-612745.0980391984,-1617027.45697607
5431.56,-612745.0980391984,-1746672.9616138288
5431.57,3063725.490196077,1460765.9853289193
5431.58,4289215.686274531,4014821.6025350597
5431.59,14093137.25490196,11707272.266696833
5431.6,15318627.450980416,15605472.88948025
5431.61,11642156.86274511,9145243.83377187
5431.62,1838235.294117652,1858381.368137059
5431.63,5514705.882352957,3682379.849640076
5431.64,4289215.686274531,3549607.745859526
5431.65,-6740196.078431353,-7831987.36084319
5431.66,-10416666.666666657,-11573463.688400783
5431.67,-612745.0980391984,-1592519.0497918336
5431.68,612745.0980392268,-289509.5636412526
5431.69,-10416666.666666657,-11788036.649853311
5431.7,-18995098.03921569,-19445759.240345515
5431.71,-16544117.647058811,-18093616.514660496
5431.72,-5514705.882352928,-6078224.576554949
5431.73,6740196.078431382,5654729.061282874
5431.74,-612745.0980391984,-1797545.2761784592
5431.75,-6740196.078431353,-7180493.660217717
5431.76,4289215.686274531,2733751.9847585848
5431.77,4289215.686274531,3902388.8757849033
5431.78,612745.0980392268,-607317.8868015576
5431.79,-612745.0980391984,-1494736.8501949958
5431.8,-3063725.490196077,-3702359.2482961793
5431.81,1838235.294117652,546803.5310497488
5431.82,7965686.274509807,7532993.5387814455
5431.83,6740196.078431382,5494187.833676824
5431.84,612745.0980392268,14742.64033722772
5431.85,1838235.294117652,853630.1331303511
5431.86,7965686.274509807,7170294.934922757
5431.87,10416666.666666687,9600125.596548785
5431.88,9191176.470588261,8338862.804111589
5431.89,11642156.86274511,10849373.898809891
5431.9,12867647.058823535,12040863.98506252
5431.91,11642156.86274511,10864973.910602704
5431.92,14093137.25490196,13254828.414102972
5431.93,11642156.86274511,11010628.77321148
5431.94,6740196.078431382,5723368.589323267
5431.95,6740196.078431382,6364396.712234854
5431.96,5514705.882352957,4329445.308470603
5431.97,4289215.686274531,4001430.2848475208
5431.98,10416666.666666687,9379367.243690595
5431.99,6740196.078431382,6096914.234862667
5432.0,3063725.490196077,2624950.517182393
5432.01,4289215.686274531,2977640.4272826966
5432.02,-6740196.078431353,-6483009.798859205
5432.03,-5514705.882352928,-7295369.310062031
5432.04,6740196.078431382,7136635.4805604825
5432.05,9191176.470588261,7764590.669330891
5432.06,3063725.490196077,2625017.3482319247
5432.07,6740196.078431382,6656840.433947208
5432.08,3063725.490196077,1070720.2495785486
5432.09,-9191176.470588231,-7736998.688870388
5432.1,-3063725.490196077,-6165357.315382117
5432.11,-4289215.686274502,-2325393.394862064
5432.12,4289215.686274531,1409769.6552470946
5432.13,612745.0980392268,1806667.4436925133
5432.14,4289215.686274531,2464374.040351781
5432.15,5514705.882352957,5778705.549221283
5432.16,5514705.882352957,4270403.477046707
5432.17,3063725.490196077,3241320.329977375
5432.18,4289215.686274531,2829936.528681766
5432.19,1838235.294117652,2388978.630096302
5432.2,5514705.882352957,3794277.512362002
5432.21,-3063725.490196077,-2390150.59435242
5432.22,-7965686.274509807,-9651281.703005932
5432.23,-11642156.862745082,-10963677.502703112
5432.24,-5514705.882352928,-7260710.062325003
5432.25,5514705.882352957,6370114.989418923
5432.26,14093137.25490196,12213594.13656682
5432.27,1838235.294117652,2608713.3927546167
5432.28,612745.0980392268,-790611.339787531
5432.29,1838235.294117652,1785111.4410326283
5432.3,612745.0980392268,311640.49875463016
5432.31,-612745.0980391984,-1763750.22646959
5432.32,-1838235.2941176237,-1216015.9122557663
5432.33,-612745.0980391984,-2323173.433483312
5432.34,-10416666.666666657,-9570199.535201844
5432.35,-7965686.274509807,-9568333.88864974
5432.36,-612745.0980391984,-41650.30567352335
5432.37,612745.0980392268,-631538.8055547668
5432.38,-3063725.490196077,-2793880.211318425
5432.39,6740196.078431382,5727535.307511877
5432.4,6740196.078431382,6902759.497480019
5432.41,1838235.294117652,822853.1381210036
5432.42,1838235.294117652,2123233.375413372
5432.43,6740196.078431382,5595440.594651737
5432.44,6740196.078431382,7104462.733958171
5432.45,4289215.686274531,3240388.05892263
5432.46,-4289215.686274502,-4114334.564968438
5432.47,1838235.294117652,1058195.9122967639
5432.48,10416666.666666687,10407925.457273992
5432.49,9191176.470588261,8375834.932045846
5432.5,612745.0980392268,925538.148815595
5432.51,-3063725.490196077,-4371434.726537092
5432.52,-612745.0980391984,249526.07129824368
5432.53,4289215.686274531,2609682.5397845553
5432.54,-7965686.274509807,-7051534.805317332
5432.55,-612745.0980391984,-1963525.667407386
5432.56,11642156.86274511,11997465.67470694
5432.57,6740196.078431382,6024046.068821915
5432.58,-4289215.686274502,-4497250.554886584
5432.59,-3063725.490196077,-3329087.0922356993
5432.6,1838235.294117652,1319412.7481132364
5432.61,612745.0980392268,631141.7017631648
5432.62,-4289215.686274502,-5128880.654616774
5432.63,-4289215.686274502,-3900190.4010965587
5432.64,5514705.882352957,4362332.964823709
5432.65,6740196.078431382,7239159.583706661
5432.66,4289215.686274531,3331611.264261355
5432.67,-3063725.490196077,-3099507.7093868614
5432.68,-6740196.078431353,-6846390.106483195
5432.69,-1838235.2941176237,-2862832.9238023874
5432.7,612745.0980392268,1469494.428239226
5432.71,-4289215.686274502,-6073321.983456177
5432.72,-17769607.84313724,-16430688.0598891
5432.73,-9191176.470588231,-11071815.48943321
5432.74,-612745.0980391984,428416.02874216123
5432.75,-1838235.2941176237,-3070406.1652482715
5432.76,-15318627.450980386,-15185153.744816903
5432.77,-17769607.84313724,-17884692.8065373
5432.78,-9191176.470588231,-10201417.745761333
5432.79,-5514705.882352928,-4621646.046448083
5432.8,-7965686.274509807,-9703564.240472477
5432.81,-16544117.647058811,-15287942.782218527
5432.82,-10416666.666666657,-12108196.808903262
5432.83,-10416666.666666657,-9540585.708970167
5432.84,-7965686.274509807,-9082476.44631657
5432.85,-9191176.470588231,-8894781.26515457
5432.86,-16544117.647058811,-17257837.892467596
5432.87,-26348039.21568627,-26138471.932293605
5432.88,-20220588.235294115,-21186721.79501197
5432.89,-10416666.666666657,-9683368.395861037
5432.9,-1838235.2941176237,-3479671.7819175473
5432.91,-4289215.686274502,-2960833.208148152
5432.92,-5514705.882352928,-7563142.373047612
5432.93,-12867647.058823507,-11412857.546674134
5432.94,-5514705.882352928,-7439931.440993515
5432.95,-4289215.686274502,-3088275.204349953
5432.96,1838235.294117652,130891.79478606461
5432.97,612745.0980392268,1663773.1844755202
5432.98,-3063725.490196077,-4692870.833239158
5432.99,-6740196.078431353,-5828826.43222239
5433.0,-612745.0980391984,-1862248.1000829563
5433.01,-5514705.882352928,-5390646.286694793
5433.02,-6740196.078431353,-6839068.958626516
5433.03,-4289215.686274502,-5543265.469892194
5433.04,-7965686.274509807,-6798172.34325515
5433.05,-3063725.490196077,-5174453.938554039
5433.06,-3063725.490196077,-1689550.4599885629
5433.07,-612745.0980391984,-2329223.2737412476
5433.08,-6740196.078431353,-6193915.155240065
5433.09,-1838235.2941176237,-2633550.10155185
5433.1,-612745.0980391984,-784942.2018017691
5433.11,-10416666.666666657,-10863484.357450545
5433.12,-10416666.666666657,-10602659.149457606
5433.13,-1838235.2941176237,-2470051.7796807485
5433.14,-1838235.2941176237,-1881104.4626203305
5433.15,612745.0980392268,-5494.372881675425
5433.16,-3063725.490196077,-3289672.0249015237
5433.17,-7965686.274509807,-8279889.275648885
5433.18,-612745.0980391984,-1165578.7416973552
5433.19,-1838235.2941176237,-1924342.769996085
5433.2,-15318627.450980386,-15949489.024374565
5433.21,-25122549.019607846,-25279427.04634316
5433.22,-30024509.80392156,-30422614.335402198
5433.23,-28799019.60784312,-29330996.56087181
5433.24,-22671568.627450965,-22571213.966267016
5433.25,-21446078.431372542,-22545861.112535637
5433.26,-26348039.21568627,-25768585.384189
5433.27,-26348039.21568627,-27689396.57932761
5433.28,-26348039.21568627,-25931828.98940463
5433.29,-17769607.84313724,-18500268.191112433
5433.3,-16544117.647058811,-17123716.51999447
5433.31,-21446078.431372542,-21051832.932374336
5433.32,-21446078.431372542,-23046358.312969547
5433.33,-18995098.03921569,-17988728.688203134
5433.34,3063725.490196077,1353288.1380990117
5433.35,11642156.86274511,12195420.008156883
5433.36,4289215.686274531,3310397.2925901753
5433.37,7965686.274509807,7683104.107753365
5433.38,25122549.019607846,24832526.4816293
5433.39,22671568.627450995,21918685.71659237
5433.4,11642156.86274511,11482450.868681625
5433.41,21446078.431372568,20773873.954546906
5433.42,32475490.196078453,32076943.22971462
5433.43,28799019.60784315,28379471.826560475
5433.44,23897058.82352942,23244184.717483435
5433.45,20220588.235294145,20005133.943409648
5433.46,16544117.64705884,15746377.367964052
5433.47,20220588.235294145,20067749.262203198
5433.48,31250000.0,30447203.377768885
5433.49,28799019.60784315,28519958.65452689
5433.5,12867647.058823535,12296959.905418206
5433.51,3063725.490196077,2491142.5426220237
5433.52,3063725.490196077,2828835.4344164655
5433.53,-5514705.882352928,-6389669.201947846
5433.54,-18995098.03921569,-18993309.369023506
5433.55,-12867647.058823507,-13857217.766938234
5433.56,-4289215.686274502,-4327015.416792249
5433.57,-10416666.666666657,-11282252.185160998
5433.58,-26348039.21568627,-26591499.706154652
5433.59,-30024509.80392156,-30617085.76377867
5433.6,-18995098.03921569,-19564700.538652856
5433.61,-15318627.450980386,-15610949.892193964
5433.62,-27573529.411764696,-28402424.87823394
5433.63,-31249999.999999985,-31390794.67540663
5433.64,-18995098.03921569,-19845703.64328161
5433.65,-17769607.84313724,-18062977.378335603
5433.66,-25122549.019607846,-25791161.717997473
5433.67,-30024509.80392156,-30440230.507007662
5433.68,-26348039.21568627,-27120412.07647189
5433.69,-16544117.647058811,-16565413.860264044
5433.7,-5514705.882352928,-7054483.986381995
5433.71,-3063725.490196077,-2205902.269068611
5433.72,-1838235.2941176237,-4226447.823675534
5433.73,-11642156.862745082,-10264525.168026598
5433.74,-9191176.470588231,-11654871.705144586
5433.75,-11642156.862745082,-10677081.904334636
5433.76,-7965686.274509807,-9734632.747030687
5433.77,-9191176.470588231,-8998296.692486754
5433.78,-5514705.882352928,-6719607.245511805
5433.79,-612745.0980391984,-706532.3620153752
5433.8,3063725.490196077,1848003.8582037434
5433.81,4289215.686274531,4295112.06902448
5433.82,12867647.058823535,11599487.849809427
5433.83,16544117.64705884,16312472.579198556
5433.84,16544117.64705884,15740002.108537463
5433.85,12867647.058823535,12004357.785462808
5433.86,12867647.058823535,12597495.241934493
5433.87,16544117.64705884,15414222.270004544
5433.88,11642156.86274511,11188850.654973473
5433.89,9191176.470588261,8667449.816159958
5433.9,14093137.25490196,12755686.104243377
5433.91,20220588.235294145,20605761.44196325
5433.92,32475490.196078453,30433266.817769207
5433.93,27573529.411764726,28183036.88143351
5433.94,16544117.64705884,14787750.271672007
5433.95,16544117.64705884,16411045.813441902
5433.96,33700980.39215688,32939576.407687612
5433.97,38602941.17647061,37390064.238051094
5433.98,33700980.39215688,33825743.49411933
5433.99,37377450.98039218,35556427.0211968
5434.0,28799019.60784315,29228131.61555459
5434.01,17769607.843137264,15857861.747096827
5434.02,3063725.490196077,3537913.6851887456
5434.03,-9191176.470588231,-11161448.394203333
5434.04,-18995098.03921569,-18375570.19582158
5434.05,-14093137.25490196,-16220138.755821267
5434.06,-18995098.03921569,-18380695.202900987
5434.07,-21446078.431372542,-23293807.456615113
5434.08,-17769607.84313724,-17803949.84877131
5434.09,-5514705.882352928,-6392671.562202773
5434.1,-4289215.686274502,-5520556.586440456
5434.11,-7965686.274509807,-7673992.5230334215
5434.12,-612745.0980391984,-2798118.3565975805
5434.13,-4289215.686274502,-3440128.476259066
5434.14,-6740196.078431353,-9058350.964439161
5434.15,-9191176.470588231,-8635828.442153355
5434.16,-5514705.882352928,-7192602.564608692
5434.17,-7965686.274509807,-8280840.5319627775
5434.18,-6740196.078431353,-7476936.32915361
5434.19,-3063725.490196077,-4261268.300732957
5434.2,612745.0980392268,551421.9273421176
5434.21,6740196.078431382,5133829.316582603
5434.22,6740196.078431382,6717361.314891082
5434.23,3063725.490196077,1713691.3440328857
5434.24,-9191176.470588231,-9713350.62815767
5434.25,-12867647.058823507,-13631164.488539213
5434.26,-3063725.490196077,-4088345.319402023
5434.27,5514705.882352957,4988582.331104679
5434.28,5514705.882352957,4577434.045851185
5434.29,-1838235.2941176237,-2823157.6292728134
5434.3,-9191176.470588231,-9369258.168976074
5434.31,-6740196.078431353,-8598461.878884492
5434.32,-5514705.882352928,-4956717.252951693
5434.33,-612745.0980391984,-2828591.46076658
5434.34,612745.0980392268,944021.9032911994
5434.35,-612745.0980391984,-2028793.2575011496
5434.36,-7965686.274509807,-8879154.63065803
5434.37,1838235.294117652,1788018.1645277783
5434.38,14093137.25490196,12022945.500367235
5434.39,9191176.470588261,9731148.038137294
5434.4,21446078.431372568,19460753.53506416
5434.41,26348039.2156863,26215701.44484916
5434.42,16544117.64705884,15500723.658371015
5434.43,11642156.86274511,10703089.518716374
5434.44,16544117.64705884,15810273.006733961
5434.45,18995098.03921569,18374546.110778958
5434.46,17769607.843137264,16109160.285220519
5434.47,14093137.25490196,14758452.812723571
5434.48,16544117.64705884,13642686.033000976
5434.49,9191176.470588261,10710302.71071679
5434.5,15318627.450980416,12150407.66677679
5434.51,15318627.450980416,16460455.297382098
5434.52,18995098.03921569,16718884.482615018
5434.53,12867647.058823535,12799072.969768532
5434.54,10416666.666666687,9408273.594877297
5434.55,6740196.078431382,5581880.643350268
5434.56,-612745.0980391984,-869186.0262584579
5434.57,612745.0980392268,-843231.0483814735
5434.58,6740196.078431382,6405806.37160247
5434.59,10416666.666666687,9272533.47530455
5434.6,11642156.86274511,10971647.34092086
5434.61,18995098.03921569,17984173.864456546
5434.62,14093137.25490196,13636427.841752287
5434.63,-3063725.490196077,-4627801.484433558
5434.64,-10416666.666666657,-10088328.847538168
5434.65,1838235.294117652,-422160.98737308185
5434.66,7965686.274509807,8632221.453242647
5434.67,10416666.666666687,8315250.140464237
5434.68,612745.0980392268,595743.244811886
5434.69,4289215.686274531,3266661.8344140067
5434.7,6740196.078431382,5494707.094632567
5434.71,-7965686.274509807,-7817161.985924763
5434.72,-11642156.862745082,-13796150.129112886
5434.73,-15318627.450980386,-14550473.955181535
5434.74,-15318627.450980386,-17796210.459360387
5434.75,-5514705.882352928,-4685880.867436088
5434.76,9191176.470588261,6878275.400522347
5434.77,-612745.0980391984,-209915.49203995775
5434.78,-612745.0980391984,-2203219.7649002844
5434.79,3063725.490196077,2525317.565059671
5434.8,3063725.490196077,2533204.556978526
5434.81,7965686.274509807,6437354.767277784
5434.82,14093137.25490196,14299376.009008199
5434.83,16544117.64705884,14620495.994263027
5434.84,7965686.274509807,8209419.889233619
5434.85,6740196.078431382,5044414.464673018
5434.86,3063725.490196077,3042894.9274233165
5434.87,612745.0980392268,-889885.5782366266
5434.88,1838235.294117652,1778073.4419264558
5434.89,10416666.666666687,8854246.176244462
5434.9,10416666.666666687,10433876.031463863
5434.91,7965686.274509807,6400800.088951224
5434.92,3063725.490196077,2954527.303243978
5434.93,4289215.686274531,2994964.3694145246
5434.94,4289215.686274531,3851097.009151137
5434.95,11642156.86274511,10706345.454125674
5434.96,23897058.82352942,23153240.042482913
5434.97,25122549.019607846,24397281.071526103
5434.98,18995098.03921569,18175681.117462166
5434.99,18995098.03921569,18221248.484009374
5435.0,16544117.64705884,15962253.876403486
5435.01,14093137.25490196,12970027.240630068
5435.02,16544117.64705884,16398426.527453957
5435.03,15318627.450980416,13800532.692453213
5435.04,7965686.274509807,8119544.578361106
5435.05,7965686.274509807,6358735.623333621
5435.06,612745.0980392268,677236.3222839477
5435.07,1838235.294117652,494798.5430625614
5435.08,4289215.686274531,4044277.1750824116
5435.09,-4289215.686274502,-5302840.901809916
5435.1,-11642156.862745082,-12085260.172569958
5435.11,-5514705.882352928,-6419262.656442024
5435.12,-4289215.686274502,-4726084.68800649
5435.13,-6740196.078431353,-7715190.438823084
5435.14,-7965686.274509807,-8246024.665633186
5435.15,-6740196.078431353,-7875091.77890179
5435.16,-7965686.274509807,-8021816.151832764
5435.17,-5514705.882352928,-6890475.233226304
5435.18,-612745.0980391984,-355204.94257863367
5435.19,4289215.686274531,2554099.906936278
5435.2,-7965686.274509807,-7262606.899485788
5435.21,-7965686.274509807,-10174509.02497324
5435.22,-1838235.2941176237,-571766.692142241
5435.23,3063725.490196077,288700.6335624309
5435.24,-5514705.882352928,-3693940.0428492767
5435.25,-612745.0980391984,-3815223.4215815347
5435.26,-7965686.274509807,-5871280.722552178
5435.27,3063725.490196077,-151973.14364816307
5435.28,9191176.470588261,11044431.06461046
5435.29,10416666.666666687,7724636.135020987
5435.3,-1838235.2941176237,-750025.5817441173
5435.31,3063725.490196077,1374476.3353340041
5435.32,6740196.078431382,6732885.2809737
5435.33,9191176.470588261,8617709.372235231
5435.34,6740196.078431382,5783770.165032547
5435.35,3063725.490196077,3185317.2831813022
5435.36,9191176.470588261,7948242.3371846285
5435.37,12867647.058823535,12920442.573826874
5435.38,11642156.86274511,10753677.684982551
5435.39,9191176.470588261,8860900.430138841
5435.4,16544117.64705884,15900879.604612399
5435.41,22671568.627450995,22419985.88253213
5435.42,21446078.431372568,20406055.69165362
5435.43,21446078.431372568,21874613.17614475
5435.44,23897058.82352942,22132122.11449894
5435.45,14093137.25490196,15163230.245127417
5435.46,20220588.235294145,18098688.792716227
5435.47,20220588.235294145,21405595.466508146
5435.48,11642156.86274511,9714645.31030343
5435.49,1838235.294117652,2685084.7386275553
5435.5,6740196.078431382,5333383.469388888
5435.51,3063725.490196077,3296239.915140383
5435.52,1838235.294117652,1256329.7281417984
5435.53,4289215.686274531,3583362.14678803
5435.54,612745.0980392268,1071041.4550770721
5435.55,-1838235.2941176237,-3506894.342980667
5435.56,-4289215.686274502,-3059843.2834386216
5435.57,-4289215.686274502,-6355204.006297061
5435.58,-12867647.058823507,-11573447.76723529
5435.59,-7965686.274509807,-9776425.562368942
5435.6,-14093137.25490196,-13111679.660116898
5435.61,-15318627.450980386,-16825567.667411968
5435.62,-11642156.862745082,-10872545.421528297
5435.63,-12867647.058823507,-14109123.83361271
5435.64,-17769607.84313724,-17417137.370236278
5435.65,-5514705.882352928,-6000604.604189056
5435.66,3063725.490196077,2402043.4228554405
5435.67,5514705.882352957,6118366.277677467
5435.68,9191176.470588261,7717559.526761189
5435.69,14093137.25490196,14910491.644371696
5435.7,34926470.588235304,33988254.998365715
5435.71,37377450.98039218,37005989.604392014
5435.72,26348039.2156863,26955623.165592358
5435.73,26348039.2156863,24548678.01001315
5435.74,14093137.25490196,15746243.6719271
5435.75,5514705.882352957,3295903.438216711
5435.76,612745.0980392268,2272144.04485373
5435.77,15318627.450980416,13374960.01768185
5435.78,21446078.431372568,22846496.919066723
5435.79,14093137.25490196,12277153.79841355
5435.8,-3063725.490196077,-1622325.2288796103
5435.81,1838235.294117652,72782.22783396515
5435.82,4289215.686274531,5476686.784121347
5435.83,10416666.666666687,9269042.79867611
5435.84,14093137.25490196,14354319.915081583
5435.85,16544117.64705884,16538094.1322354
5435.86,10416666.666666687,9646039.544088144
5435.87,-6740196.078431353,-5959560.921077253
5435.88,-17769607.84313724,-18775558.278337292
5435.89,-20220588.235294115,-19691998.94834437
5435.9,-17769607.84313724,-17952732.61335915
5435.91,-22671568.627450965,-23248790.26782664
5435.92,-27573529.411764696,-26582848.304745644
5435.93,-18995098.03921569,-20447113.86511371
5435.94,-9191176.470588231,-7861817.6380310785
5435.95,612745.0980392268,-472284.5213373263
5435.96,-6740196.078431353,-6440173.2234301
5435.97,-10416666.666666657,-9959111.227950135
5435.98,-3063725.490196077,-4377344.23526399
5435.99,-6740196.078431353,-4895304.964237809
5436.0,-12867647.058823507,-15000200.360196693
5436.01,-25122549.019607846,-23077555.424665354
5436.02,-18995098.03921569,-20653718.96378942
5436.03,-16544117.647058811,-15390196.528591627
5436.04,-10416666.666666657,-10916621.17562316
5436.05,-4289215.686274502,-4278759.990885056
5436.06,-5514705.882352928,-5043318.988171042
5436.07,-4289215.686274502,-4945950.498603613
5436.08,6740196.078431382,7510800.654335256
5436.09,9191176.470588261,8667717.819043094
5436.1,-4289215.686274502,-4005777.0424349057
5436.11,-5514705.882352928,-5218935.831144117
5436.12,-612745.0980391984,-1241179.6307108665
5436.13,-1838235.2941176237,-651948.1453798219
5436.14,3063725.490196077,1808401.1401327173
5436.15,-1838235.2941176237,-321656.33443537576
5436.16,-1838235.2941176237,-3066185.764526414
5436.17,-612745.0980391984,687882.380668269
5436.18,6740196.078431382,5821896.452735809
5436.19,6740196.078431382,7807409.796201787
5436.2,3063725.490196077,2251754.412655826
5436.21,-1838235.2941176237,-718242.2939908033
5436.22,10416666.666666687,9539143.736456111
5436.23,11642156.86274511,12769742.66954055
5436.24,-1838235.2941176237,-2511541.1114056665
5436.25,-12867647.058823507,-12084873.574124366
5436.26,-6740196.078431353,-6860846.784740043
5436.27,-3063725.490196077,-2898863.0477251797
5436.28,-3063725.490196077,-2587822.0399204893
5436.29,-3063725.490196077,-3302035.352250724
