time_sec,cca_corr1,cca_corr2,subject,stage,time_bin
2370.0,0.7356902248316153,0.4370681455264861,apples-240021,W,"(1800.0, 2400.0]"
2400.0,0.7075816621425217,0.6796373934614551,apples-240021,W,"(1800.0, 2400.0]"
2430.0,0.6976798751622543,0.4412472408128284,apples-240021,W,"(2400.0, 3000.0]"
2460.0,0.6562194977136794,0.3723467227387309,apples-240021,W,"(2400.0, 3000.0]"
2490.0,0.7604365686297002,0.4998870195981257,apples-240021,W,"(2400.0, 3000.0]"
2520.0,0.7166892771422768,0.5930835024808813,apples-240021,W,"(2400.0, 3000.0]"
2550.0,0.7635000642776235,0.5026362196961395,apples-240021,W,"(2400.0, 3000.0]"
2580.0,0.675792963385745,0.4771718326516616,apples-240021,W,"(2400.0, 3000.0]"
2610.0,0.7967659106774386,0.6478106208311172,apples-240021,W,"(2400.0, 3000.0]"
2640.0,0.6667800758979344,0.5160044003093612,apples-240021,W,"(2400.0, 3000.0]"
2670.0,0.684809526896669,0.4667582568083789,apples-240021,W,"(2400.0, 3000.0]"
2700.0,0.8041065512790264,0.4820627653733242,apples-240021,W,"(2400.0, 3000.0]"
2730.0,0.7826128492060841,0.5489955487813721,apples-240021,W,"(2400.0, 3000.0]"
2760.0,0.7273203129741449,0.5086874994820655,apples-240021,W,"(2400.0, 3000.0]"
2790.0,0.7377581930764872,0.4833893784979516,apples-240021,W,"(2400.0, 3000.0]"
2820.0,0.7580729931359679,0.5005506980492344,apples-240021,W,"(2400.0, 3000.0]"
2850.0,0.6122490009236209,0.4592515326638111,apples-240021,W,"(2400.0, 3000.0]"
2880.0,0.6620322540765589,0.3305673573764959,apples-240021,W,"(2400.0, 3000.0]"
2910.0,0.7948844384080486,0.4214514621596036,apples-240021,W,"(2400.0, 3000.0]"
2940.0,0.8360539683519431,0.5340987202691936,apples-240021,W,"(2400.0, 3000.0]"
2970.0,0.7369997311480034,0.400563237653911,apples-240021,W,"(2400.0, 3000.0]"
6240.0,0.763561677007522,0.2849393698833635,apples-240021,W,"(6000.0, 6600.0]"
6270.0,0.5796112988881047,0.2086360984036611,apples-240021,W,"(6000.0, 6600.0]"
9390.0,0.7676388082606489,0.5332914543585596,apples-240021,W,"(9000.0, 9600.0]"
13950.0,0.6306451541605579,0.5400367775194077,apples-240021,W,"(13800.0, 14400.0]"
16650.0,0.5428405459426402,0.463209642807807,apples-240021,W,"(16200.0, 16800.0]"
16680.0,0.6804257452615783,0.4611117778088293,apples-240021,W,"(16200.0, 16800.0]"
16710.0,0.6695281289856915,0.4097676147125259,apples-240021,W,"(16200.0, 16800.0]"
16740.0,0.7075442438369217,0.2696082216720684,apples-240021,W,"(16200.0, 16800.0]"
17490.0,0.6878889524138658,0.184925417395478,apples-240021,W,"(17400.0, 18000.0]"
17550.0,0.6879614576039889,0.1256061421727103,apples-240021,W,"(17400.0, 18000.0]"
17610.0,0.7370195722779054,0.3752247783289879,apples-240021,W,"(17400.0, 18000.0]"
18660.0,0.424758750648634,0.1502526424643754,apples-240021,W,"(18600.0, 19200.0]"
18690.0,0.7038037276813638,0.335834195491027,apples-240021,W,"(18600.0, 19200.0]"
18720.0,0.6520567113377131,0.2259422831681647,apples-240021,W,"(18600.0, 19200.0]"
18750.0,0.7211865641598652,0.251424132605185,apples-240021,W,"(18600.0, 19200.0]"
18810.0,0.721469248864836,0.3579789685410548,apples-240021,W,"(18600.0, 19200.0]"
18840.0,0.6397410929003841,0.3230554725805697,apples-240021,W,"(18600.0, 19200.0]"
18870.0,0.7042059885971863,0.2842643236693719,apples-240021,W,"(18600.0, 19200.0]"
18900.0,0.716440415196963,0.3570509198560393,apples-240021,W,"(18600.0, 19200.0]"
19080.0,0.6356482679126144,0.4784716511196621,apples-240021,W,"(18600.0, 19200.0]"
21540.0,0.7291645126320933,0.4276313445099604,apples-240021,W,"(21000.0, 21600.0]"
21960.0,0.6486777284672873,0.422054765105527,apples-240021,W,"(21600.0, 22200.0]"
22530.0,0.6637418883166326,0.3443566380484207,apples-240021,W,"(22200.0, 22800.0]"
22590.0,0.6616969245016037,0.0850970864849881,apples-240021,W,"(22200.0, 22800.0]"
26070.0,0.4835602126698749,0.3407500480462357,apples-240021,W,"(25800.0, 26400.0]"
27930.0,0.5014227943585601,0.4582112603926361,apples-240021,W,"(27600.0, 28200.0]"
29940.0,0.4978559393353651,0.315052274024169,apples-240021,W,"(29400.0, 30000.0]"
29970.0,0.7641899430464606,0.1640519749374043,apples-240021,W,"(29400.0, 30000.0]"
30030.0,0.5799588741574411,0.1460964767732872,apples-240021,W,"(30000.0, 30600.0]"
30120.0,0.8095645634603725,0.4897346154894193,apples-240021,W,"(30000.0, 30600.0]"
30150.0,0.7791222407541896,0.376553551249405,apples-240021,W,"(30000.0, 30600.0]"
30180.0,0.5738505528768715,0.16701380995346,apples-240021,W,"(30000.0, 30600.0]"
30210.0,0.7616138644553138,0.6014855537180932,apples-240021,W,"(30000.0, 30600.0]"
30240.0,0.7919308114700718,0.2124508968458259,apples-240021,W,"(30000.0, 30600.0]"
30300.0,0.6840581060223514,0.1686653390554373,apples-240021,W,"(30000.0, 30600.0]"
32910.0,0.6504545517101074,0.2705490385908239,apples-240021,W,"(32400.0, 33000.0]"
4650.0,0.6605164056269315,0.4345359037173783,apples-170369,N2,"(4200.0, 4800.0]"
4680.0,0.6915186422055031,0.5518279028145846,apples-170369,N2,"(4200.0, 4800.0]"
4710.0,0.8508909836318255,0.4536553212422501,apples-170369,N2,"(4200.0, 4800.0]"
4740.0,0.7845199083840694,0.4712335253454793,apples-170369,N2,"(4200.0, 4800.0]"
4770.0,0.7880094811367769,0.6205746755309658,apples-170369,N2,"(4200.0, 4800.0]"
4800.0,0.7627436256705089,0.5289134386122063,apples-170369,N2,"(4200.0, 4800.0]"
4830.0,0.7828043242912127,0.4437133859053846,apples-170369,N2,"(4800.0, 5400.0]"
4860.0,0.7835241133459647,0.4129352405815062,apples-170369,N2,"(4800.0, 5400.0]"
4890.0,0.9089371025933488,0.4043304839832691,apples-170369,N2,"(4800.0, 5400.0]"
4920.0,0.7903767132689721,0.4630270654567665,apples-170369,N2,"(4800.0, 5400.0]"
4950.0,0.8735584740700505,0.5242734549886582,apples-170369,N2,"(4800.0, 5400.0]"
4980.0,0.789436655690251,0.3781426465234357,apples-170369,N2,"(4800.0, 5400.0]"
5010.0,0.8139016008651914,0.4817914790755118,apples-170369,N2,"(4800.0, 5400.0]"
5040.0,0.8494758096235852,0.3184802623204429,apples-170369,N2,"(4800.0, 5400.0]"
5070.0,0.813517727885501,0.5177115057712094,apples-170369,N2,"(4800.0, 5400.0]"
5100.0,0.8827680319545065,0.2753205670106628,apples-170369,N2,"(4800.0, 5400.0]"
5130.0,0.8936696582281066,0.4016108199800247,apples-170369,N2,"(4800.0, 5400.0]"
5160.0,0.8930460227305544,0.6395248943331654,apples-170369,N2,"(4800.0, 5400.0]"
5190.0,0.8551415275419685,0.4515826692075108,apples-170369,N2,"(4800.0, 5400.0]"
5220.0,0.9102644871175236,0.5718652244075783,apples-170369,N2,"(4800.0, 5400.0]"
5250.0,0.9272645978432004,0.6379454692370263,apples-170369,N2,"(4800.0, 5400.0]"
5280.0,0.8849850051825793,0.4896095913461177,apples-170369,N2,"(4800.0, 5400.0]"
5340.0,0.9068751070846176,0.5201713071888416,apples-170369,N2,"(4800.0, 5400.0]"
5370.0,0.915043342117139,0.5692790660954781,apples-170369,N2,"(4800.0, 5400.0]"
5430.0,0.9154496422967962,0.4834379170817364,apples-170369,N2,"(5400.0, 6000.0]"
5610.0,0.918651458859052,0.6346992267472442,apples-170369,N2,"(5400.0, 6000.0]"
5700.0,0.8888635913276904,0.577862977895673,apples-170369,N2,"(5400.0, 6000.0]"
6360.0,0.9278958646797448,0.6079856649259384,apples-170369,N2,"(6000.0, 6600.0]"
6690.0,0.7399950308907454,0.6193408377438888,apples-170369,N2,"(6600.0, 7200.0]"
7020.0,0.801454244902951,0.621882390489888,apples-170369,N2,"(6600.0, 7200.0]"
7050.0,0.7249151330326661,0.5194462638740855,apples-170369,N2,"(6600.0, 7200.0]"
7080.0,0.8083781599342239,0.728503672064607,apples-170369,N2,"(6600.0, 7200.0]"
7110.0,0.8033160838313161,0.4965082166572749,apples-170369,N2,"(6600.0, 7200.0]"
7140.0,0.7989586283997873,0.5446333194381058,apples-170369,N2,"(6600.0, 7200.0]"
7170.0,0.7857021375259908,0.6876102705147695,apples-170369,N2,"(6600.0, 7200.0]"
7200.0,0.7029985137976188,0.5460550013628657,apples-170369,N2,"(6600.0, 7200.0]"
7230.0,0.8598918286843055,0.5910772816808966,apples-170369,N2,"(7200.0, 7800.0]"
7260.0,0.7742043736621265,0.6585896402630093,apples-170369,N2,"(7200.0, 7800.0]"
7290.0,0.7711897044653852,0.4941305531295621,apples-170369,N2,"(7200.0, 7800.0]"
7320.0,0.7842767120960077,0.7237446454717552,apples-170369,N2,"(7200.0, 7800.0]"
7380.0,0.8584293089481263,0.5153577506308656,apples-170369,N2,"(7200.0, 7800.0]"
7410.0,0.8002834120740105,0.7497352140065497,apples-170369,N2,"(7200.0, 7800.0]"
7440.0,0.8125791576907716,0.6232526969526309,apples-170369,N2,"(7200.0, 7800.0]"
7470.0,0.7993954000386081,0.4239192809087979,apples-170369,N2,"(7200.0, 7800.0]"
7500.0,0.8269609602971145,0.7008055863736725,apples-170369,N2,"(7200.0, 7800.0]"
7530.0,0.8832712921347948,0.5197292867163514,apples-170369,N2,"(7200.0, 7800.0]"
7560.0,0.8639244621416369,0.6499492672022228,apples-170369,N2,"(7200.0, 7800.0]"
7590.0,0.8890139481824053,0.5286600350296325,apples-170369,N2,"(7200.0, 7800.0]"
7620.0,0.8714692703676382,0.723084948352488,apples-170369,N2,"(7200.0, 7800.0]"
7650.0,0.8476045989272778,0.6610218217244241,apples-170369,N2,"(7200.0, 7800.0]"
7680.0,0.8481212244004521,0.7466127947902764,apples-170369,N2,"(7200.0, 7800.0]"
7710.0,0.6623283929238735,0.5538483736384696,apples-170369,N2,"(7200.0, 7800.0]"
7740.0,0.8859288682581113,0.645228115795196,apples-170369,N2,"(7200.0, 7800.0]"
7770.0,0.8057065812144689,0.6159091193357747,apples-170369,N2,"(7200.0, 7800.0]"
7800.0,0.8552845277682094,0.6524117996635797,apples-170369,N2,"(7200.0, 7800.0]"
7830.0,0.8823237978241665,0.6204887128040915,apples-170369,N2,"(7800.0, 8400.0]"
7860.0,0.9069868545828332,0.3187740956894936,apples-170369,N2,"(7800.0, 8400.0]"
7890.0,0.8792714073321496,0.2698809399679781,apples-170369,N2,"(7800.0, 8400.0]"
7920.0,0.8997757430326677,0.6593014655013731,apples-170369,N2,"(7800.0, 8400.0]"
7950.0,0.9431024687147952,0.2917783001470971,apples-170369,N2,"(7800.0, 8400.0]"
7980.0,0.8972535523680961,0.676883981624202,apples-170369,N2,"(7800.0, 8400.0]"
8010.0,0.7370878206611107,0.3742730069603746,apples-170369,N2,"(7800.0, 8400.0]"
8040.0,0.8388968881438968,0.7339085247883261,apples-170369,N2,"(7800.0, 8400.0]"
8070.0,0.792434579893589,0.5859195205252261,apples-170369,N2,"(7800.0, 8400.0]"
8100.0,0.8139479362134723,0.5249776172677931,apples-170369,N2,"(7800.0, 8400.0]"
8130.0,0.8857166316527335,0.483649508303667,apples-170369,N2,"(7800.0, 8400.0]"
8160.0,0.8880055929822288,0.5924172801891194,apples-170369,N2,"(7800.0, 8400.0]"
8190.0,0.8874245547691911,0.5618478791917174,apples-170369,N2,"(7800.0, 8400.0]"
8220.0,0.8579976196042247,0.4507311578755171,apples-170369,N2,"(7800.0, 8400.0]"
8250.0,0.8886433901086436,0.5213442156325966,apples-170369,N2,"(7800.0, 8400.0]"
8280.0,0.8960076296425636,0.5365747752478295,apples-170369,N2,"(7800.0, 8400.0]"
8310.0,0.940571254275244,0.5679686521884659,apples-170369,N2,"(7800.0, 8400.0]"
8340.0,0.8803056867443748,0.5220519716611647,apples-170369,N2,"(7800.0, 8400.0]"
8370.0,0.9081801727637095,0.6535294859631313,apples-170369,N2,"(7800.0, 8400.0]"
8400.0,0.8685724328854943,0.4070474102746136,apples-170369,N2,"(7800.0, 8400.0]"
8430.0,0.8138342887931371,0.6143682940340547,apples-170369,N2,"(8400.0, 9000.0]"
8460.0,0.9048124927592062,0.6629809713324808,apples-170369,N2,"(8400.0, 9000.0]"
8490.0,0.901830294468323,0.5793264477624811,apples-170369,N2,"(8400.0, 9000.0]"
8520.0,0.893566547906291,0.5156712035692904,apples-170369,N2,"(8400.0, 9000.0]"
8550.0,0.9385395659886469,0.4427689721818615,apples-170369,N2,"(8400.0, 9000.0]"
8580.0,0.932388580623434,0.5386922632083891,apples-170369,N2,"(8400.0, 9000.0]"
8610.0,0.8771264115789648,0.6051055646718578,apples-170369,N2,"(8400.0, 9000.0]"
8640.0,0.8670086301956049,0.4095089538026272,apples-170369,N2,"(8400.0, 9000.0]"
8670.0,0.9005677331196053,0.4191709567788927,apples-170369,N2,"(8400.0, 9000.0]"
8700.0,0.8808104663448493,0.5009385056734271,apples-170369,N2,"(8400.0, 9000.0]"
8730.0,0.918624869351232,0.4583007687141411,apples-170369,N2,"(8400.0, 9000.0]"
8760.0,0.9418076559549292,0.5450543065830762,apples-170369,N2,"(8400.0, 9000.0]"
8790.0,0.8871728395451633,0.3238620267053819,apples-170369,N2,"(8400.0, 9000.0]"
8850.0,0.9139044758729166,0.7053210617964718,apples-170369,N2,"(8400.0, 9000.0]"
8880.0,0.91087514371747,0.5003121021936433,apples-170369,N2,"(8400.0, 9000.0]"
8940.0,0.9120502889927268,0.5103878557306989,apples-170369,N2,"(8400.0, 9000.0]"
8970.0,0.9122504917733688,0.5810997225637774,apples-170369,N2,"(8400.0, 9000.0]"
9000.0,0.8928604215273531,0.6086638303791768,apples-170369,N2,"(8400.0, 9000.0]"
9090.0,0.9207358625461156,0.6604953028681778,apples-170369,N2,"(9000.0, 9600.0]"
9150.0,0.9212780550483728,0.5149346882548799,apples-170369,N2,"(9000.0, 9600.0]"
9210.0,0.916232471207611,0.5102221683157382,apples-170369,N2,"(9000.0, 9600.0]"
9360.0,0.8855327785086323,0.5859831132440764,apples-170369,N2,"(9000.0, 9600.0]"
10470.0,0.732330447323704,0.524368487002823,apples-170369,N2,"(10200.0, 10800.0]"
10530.0,0.7976120488371755,0.7450722337909044,apples-170369,N2,"(10200.0, 10800.0]"
10560.0,0.8730022968827197,0.6190437870474579,apples-170369,N2,"(10200.0, 10800.0]"
10620.0,0.8472149929660358,0.5811458899455424,apples-170369,N2,"(10200.0, 10800.0]"
10650.0,0.9127836264817408,0.4880399186603208,apples-170369,N2,"(10200.0, 10800.0]"
10680.0,0.8716405824126578,0.541615986158681,apples-170369,N2,"(10200.0, 10800.0]"
10710.0,0.8005652468194686,0.4677539530227262,apples-170369,N2,"(10200.0, 10800.0]"
10740.0,0.851884200531369,0.5576943588821792,apples-170369,N2,"(10200.0, 10800.0]"
11550.0,0.8417074443704085,0.4539665279521267,apples-170369,N2,"(11400.0, 12000.0]"
11880.0,0.9374430403638844,0.4791439149770423,apples-170369,N2,"(11400.0, 12000.0]"
11970.0,0.8212510939382794,0.4383418503645819,apples-170369,N2,"(11400.0, 12000.0]"
12000.0,0.8518198955923295,0.4761965483974671,apples-170369,N2,"(11400.0, 12000.0]"
12030.0,0.8637836841630047,0.424669345169902,apples-170369,N2,"(12000.0, 12600.0]"
12060.0,0.8776295640239957,0.4573977324918001,apples-170369,N2,"(12000.0, 12600.0]"
12090.0,0.7738442534162498,0.4722933790716293,apples-170369,N2,"(12000.0, 12600.0]"
12120.0,0.8273873515751899,0.4278051987494619,apples-170369,N2,"(12000.0, 12600.0]"
12150.0,0.8578734468499408,0.6801704016709801,apples-170369,N2,"(12000.0, 12600.0]"
12180.0,0.8431807497473427,0.389120412073532,apples-170369,N2,"(12000.0, 12600.0]"
12210.0,0.8666614553793357,0.6542392912116518,apples-170369,N2,"(12000.0, 12600.0]"
12240.0,0.8589815693710118,0.5942213042269705,apples-170369,N2,"(12000.0, 12600.0]"
12270.0,0.8703880432934752,0.5025172587609099,apples-170369,N2,"(12000.0, 12600.0]"
12300.0,0.8600792264977987,0.6239073562916572,apples-170369,N2,"(12000.0, 12600.0]"
12330.0,0.869289653792847,0.5091081631112182,apples-170369,N2,"(12000.0, 12600.0]"
12360.0,0.8707398672143473,0.3817169184255148,apples-170369,N2,"(12000.0, 12600.0]"
12390.0,0.8797836204023738,0.6860306365918571,apples-170369,N2,"(12000.0, 12600.0]"
12420.0,0.8789562534095713,0.6133097634644161,apples-170369,N2,"(12000.0, 12600.0]"
12450.0,0.8889465921945309,0.4168255078064471,apples-170369,N2,"(12000.0, 12600.0]"
12480.0,0.888237923175679,0.4029513098001088,apples-170369,N2,"(12000.0, 12600.0]"
12510.0,0.8738056034585744,0.4209094942641225,apples-170369,N2,"(12000.0, 12600.0]"
12540.0,0.8908618931421972,0.5012447522924252,apples-170369,N2,"(12000.0, 12600.0]"
12570.0,0.5909354371203293,0.41704787271938,apples-170369,N2,"(12000.0, 12600.0]"
12600.0,0.8569185323219332,0.3668657287543708,apples-170369,N2,"(12000.0, 12600.0]"
12630.0,0.846998093823609,0.4896194608203799,apples-170369,N2,"(12600.0, 13200.0]"
12660.0,0.8836464253129837,0.3048231783195047,apples-170369,N2,"(12600.0, 13200.0]"
12690.0,0.8652103171880758,0.5350291279366605,apples-170369,N2,"(12600.0, 13200.0]"
12720.0,0.8608657262379504,0.4191796329662395,apples-170369,N2,"(12600.0, 13200.0]"
12750.0,0.9190783657142516,0.5607003462958898,apples-170369,N2,"(12600.0, 13200.0]"
12780.0,0.861118851420854,0.4766290901120794,apples-170369,N2,"(12600.0, 13200.0]"
12810.0,0.8841097537673331,0.6749020353751404,apples-170369,N2,"(12600.0, 13200.0]"
12840.0,0.89099202768027,0.4983229407690629,apples-170369,N2,"(12600.0, 13200.0]"
12870.0,0.8802111622556426,0.4174564861105613,apples-170369,N2,"(12600.0, 13200.0]"
12900.0,0.8964189289193678,0.594760813834878,apples-170369,N2,"(12600.0, 13200.0]"
12930.0,0.8698994090251182,0.2638044855514302,apples-170369,N2,"(12600.0, 13200.0]"
12960.0,0.9194958854623536,0.6842998902677471,apples-170369,N2,"(12600.0, 13200.0]"
12990.0,0.7489126403752756,0.4498561759349259,apples-170369,N2,"(12600.0, 13200.0]"
13020.0,0.8339063433475904,0.5631909287893814,apples-170369,N2,"(12600.0, 13200.0]"
13050.0,0.8093460785236495,0.4765083712819079,apples-170369,N2,"(12600.0, 13200.0]"
13080.0,0.641241451479041,0.5812561919671848,apples-170369,N2,"(12600.0, 13200.0]"
13110.0,0.7558363633956088,0.666676623777247,apples-170369,N2,"(12600.0, 13200.0]"
13140.0,0.8102992261978827,0.608629376275127,apples-170369,N2,"(12600.0, 13200.0]"
13170.0,0.8463741789927758,0.4757807334337311,apples-170369,N2,"(12600.0, 13200.0]"
13200.0,0.7212700252643822,0.5185220575867681,apples-170369,N2,"(12600.0, 13200.0]"
13230.0,0.853223483628626,0.6613151138361602,apples-170369,N2,"(13200.0, 13800.0]"
13260.0,0.7800062472428431,0.5123622518874102,apples-170369,N2,"(13200.0, 13800.0]"
13290.0,0.8392740045273172,0.6061318278001259,apples-170369,N2,"(13200.0, 13800.0]"
13320.0,0.8528422532032588,0.5576087039944165,apples-170369,N2,"(13200.0, 13800.0]"
13350.0,0.8316140319964985,0.5176939414977548,apples-170369,N2,"(13200.0, 13800.0]"
13380.0,0.8042821212294067,0.5113934806991904,apples-170369,N2,"(13200.0, 13800.0]"
13410.0,0.8954638174360928,0.5353284992920901,apples-170369,N2,"(13200.0, 13800.0]"
13440.0,0.9083586642558922,0.6313280955485273,apples-170369,N2,"(13200.0, 13800.0]"
13470.0,0.9072916579905924,0.5797315964634986,apples-170369,N2,"(13200.0, 13800.0]"
13500.0,0.8526839908721902,0.3980769191386424,apples-170369,N2,"(13200.0, 13800.0]"
13530.0,0.8987875761320705,0.4399251969868212,apples-170369,N2,"(13200.0, 13800.0]"
13560.0,0.9270746187212432,0.4671210919513002,apples-170369,N2,"(13200.0, 13800.0]"
13590.0,0.7871481416987041,0.4955474415619078,apples-170369,N2,"(13200.0, 13800.0]"
13620.0,0.8457178622773688,0.6034180716591782,apples-170369,N2,"(13200.0, 13800.0]"
13650.0,0.8941476059154864,0.6735434192513646,apples-170369,N2,"(13200.0, 13800.0]"
13680.0,0.8836987717860556,0.5133095820919433,apples-170369,N2,"(13200.0, 13800.0]"
13710.0,0.8486585768126778,0.5050188207351276,apples-170369,N2,"(13200.0, 13800.0]"
13740.0,0.8889178835303434,0.4047468849978264,apples-170369,N2,"(13200.0, 13800.0]"
